sol = [2,8,16,10,1,17,3,7,21,4,19,22,11,26,9,25,5,23,12,20,13,18,6,24,14,15]
sol = [2,8,16,10,1,17,3,7,21,4,19,23,9,22,5,25,12,20,11,13,6,26,15,24,14,18]
sol = [2,8,16,10,1,17,3,7,21,4,19,24,11,23,6,26,14,20,9,12,5,22,13,25,15,18]
sol = [2,8,16,10,1,17,4,5,20,3,11,24,12,23,6,26,7,21,9,19,14,22,13,25,15,18]
sol = [2,8,16,10,1,17,5,4,20,3,11,18,9,23,6,26,7,21,12,19,15,25,13,24,14,22]
sol = [2,8,16,10,1,17,5,4,20,3,11,18,9,23,6,26,7,22,13,19,15,25,12,24,14,21]
sol = [2,8,16,10,1,17,5,4,20,3,11,18,9,24,7,25,6,21,12,19,15,26,14,23,13,22]
sol = [2,8,16,10,1,17,5,4,20,3,11,21,9,23,6,26,7,22,13,19,15,25,12,24,14,18]
sol = [2,8,16,10,1,17,5,4,20,3,11,22,9,23,6,26,7,21,12,19,15,25,13,24,14,18]
sol = [2,8,16,10,1,17,5,4,20,3,11,22,9,24,7,25,6,21,12,19,15,26,14,23,13,18]
sol = [2,8,16,10,1,17,5,4,20,3,11,25,12,23,6,26,7,21,9,19,15,22,13,24,14,18]
sol = [2,8,16,10,1,17,5,4,20,3,11,25,12,26,9,24,6,19,7,18,14,22,15,23,13,21]
sol = [2,8,16,10,1,17,6,3,18,4,19,20,7,22,5,24,9,21,14,15,12,25,11,23,13,26]
sol = [2,8,16,10,1,17,6,3,18,4,19,21,9,24,7,26,11,14,5,15,12,25,20,23,13,22]
sol = [2,8,16,10,1,17,6,3,18,4,19,22,9,24,7,26,11,14,5,15,12,25,20,23,13,21]
sol = [2,8,16,10,1,17,6,3,18,4,19,22,11,26,9,20,5,25,14,15,12,21,7,23,13,24]
sol = [2,8,16,10,1,17,6,3,18,4,19,23,11,22,5,26,14,24,13,12,9,20,7,25,15,21]
sol = [2,8,16,10,1,17,6,3,18,4,19,24,11,26,9,20,5,25,14,15,12,21,7,23,13,22]
sol = [2,8,16,10,1,17,6,3,18,4,19,26,11,22,5,24,9,25,14,15,12,21,7,23,13,20]
sol = [2,8,16,10,1,17,6,3,18,4,19,26,13,22,5,23,11,20,7,12,9,21,14,25,15,24]
sol = [2,8,16,10,1,17,6,3,18,4,19,26,13,24,7,20,5,22,9,15,12,23,14,21,11,25]
sol = [2,8,16,10,1,17,6,3,18,5,25,19,7,21,4,26,11,20,13,15,12,22,9,24,14,23]
sol = [2,8,16,10,1,17,6,3,18,5,25,19,7,21,4,26,12,22,15,14,11,24,9,23,13,20]
sol = [2,8,16,10,1,17,6,3,18,5,25,19,9,21,4,26,11,22,13,15,12,20,7,24,14,23]
sol = [2,8,16,10,1,17,6,3,18,5,25,19,9,21,4,26,12,24,15,14,11,22,7,23,13,20]
sol = [2,8,16,10,1,17,6,3,18,5,25,20,7,21,4,26,12,22,15,14,11,24,9,23,13,19]
sol = [2,8,16,10,1,17,6,3,18,5,25,20,9,21,4,26,12,24,15,14,11,22,7,23,13,19]
sol = [2,8,16,10,1,17,6,3,18,5,25,23,9,21,4,26,11,22,13,15,12,20,7,24,14,19]
sol = [2,8,16,10,1,17,6,3,18,5,25,26,13,21,4,23,11,20,7,12,9,22,15,24,14,19]
sol = [2,8,16,10,1,17,6,3,18,5,25,26,13,24,7,19,4,22,9,15,12,23,14,21,11,20]
sol = [2,8,16,10,1,17,6,3,18,5,26,19,9,21,4,22,7,20,11,15,12,25,14,23,13,24]
sol = [2,8,16,10,1,17,6,3,18,5,26,21,9,24,7,19,4,20,11,15,12,25,14,23,13,22]
sol = [2,8,16,10,1,17,6,3,18,5,26,22,9,24,7,19,4,20,11,15,12,25,14,23,13,21]
sol = [2,8,16,10,1,17,6,3,18,5,26,24,9,21,4,22,7,20,11,15,12,25,14,23,13,19]
sol = [2,8,16,10,1,17,6,3,18,5,26,24,12,21,4,23,9,19,7,14,11,20,13,25,15,22]
sol = [2,8,16,10,1,17,6,4,24,5,25,18,9,20,3,22,7,21,12,15,11,26,14,23,13,19]
sol = [2,8,16,10,1,17,6,4,24,5,25,19,9,20,3,22,7,21,12,15,11,26,14,23,13,18]
sol = [2,8,16,10,1,17,7,3,21,4,18,20,9,22,5,26,12,15,6,14,11,25,19,23,13,24]
sol = [2,8,16,10,1,17,7,3,21,4,18,22,11,23,6,25,13,26,15,12,9,20,5,24,14,19]
sol = [2,8,16,10,1,17,7,3,21,4,18,23,11,22,5,26,14,24,13,12,9,19,6,25,15,20]
sol = [2,8,16,10,1,17,7,3,21,4,18,24,9,22,5,26,12,15,6,14,11,25,19,23,13,20]
sol = [2,8,16,10,1,17,7,3,21,4,18,26,11,22,5,24,9,25,14,15,12,20,6,23,13,19]
sol = [2,8,16,10,1,17,7,3,21,4,18,26,13,22,5,23,11,19,6,12,9,20,14,25,15,24]
sol = [2,8,16,10,1,17,7,3,21,4,18,26,13,23,6,20,5,24,11,15,12,25,14,19,9,22]
sol = [2,8,16,10,1,17,7,3,21,4,19,13,6,26,9,23,5,20,14,18,15,25,11,22,12,24]
sol = [2,8,16,10,1,17,7,3,21,4,19,20,9,22,5,26,12,15,6,14,11,24,18,23,13,25]
sol = [2,8,16,10,1,17,7,3,21,4,19,20,9,23,6,26,11,22,13,15,12,18,5,24,14,25]
sol = [2,8,16,10,1,17,7,3,21,4,19,20,9,23,6,26,12,22,13,14,11,18,5,25,15,24]
sol = [2,8,16,10,1,17,7,3,21,4,19,22,11,23,6,25,13,26,15,12,9,20,5,24,14,18]
sol = [2,8,16,10,1,17,7,3,21,4,19,22,11,23,6,26,14,24,13,12,9,18,5,25,15,20]
sol = [2,8,16,10,1,17,7,3,21,4,19,24,9,23,6,26,12,22,13,14,11,18,5,25,15,20]
sol = [2,8,16,10,1,17,7,3,21,4,19,24,11,26,9,23,5,25,14,18,15,20,6,22,12,13]
sol = [2,8,16,10,1,17,7,3,21,4,19,24,12,22,5,23,9,18,6,14,11,26,20,25,15,13]
sol = [2,8,16,10,1,17,7,3,21,4,19,25,9,22,5,26,12,15,6,14,11,24,18,23,13,20]
sol = [2,8,16,10,1,17,7,3,21,4,19,25,9,23,6,26,11,22,13,15,12,18,5,24,14,20]
sol = [2,8,16,10,1,17,7,3,21,4,19,26,9,22,5,24,6,20,11,18,15,25,14,23,13,12]
sol = [2,8,16,10,1,17,7,3,21,4,19,26,11,22,5,24,9,25,14,15,12,20,6,23,13,18]
sol = [2,8,16,10,1,17,7,3,21,5,25,19,9,23,6,26,11,13,4,15,12,22,18,24,14,20]
sol = [2,8,16,10,1,17,7,3,21,5,25,20,9,23,6,26,11,13,4,15,12,22,18,24,14,19]
sol = [2,8,16,10,1,17,7,3,21,5,25,26,11,23,6,19,4,20,9,15,12,22,13,24,14,18]
sol = [2,8,16,10,1,17,7,3,21,5,25,26,13,23,6,19,4,22,9,15,12,20,11,24,14,18]
sol = [2,8,16,10,1,17,7,3,21,5,26,25,11,23,6,19,4,20,9,15,12,22,13,24,14,18]
sol = [2,8,16,10,1,18,3,5,15,4,17,20,9,24,6,26,7,22,13,19,14,25,12,21,11,23]
sol = [2,8,16,10,1,18,3,5,15,4,17,22,11,24,6,26,7,20,9,19,14,21,12,23,13,25]
sol = [2,8,16,10,1,18,3,5,15,4,17,23,9,24,6,26,7,22,13,19,14,25,12,21,11,20]
sol = [2,8,16,10,1,18,3,5,15,4,17,25,11,24,6,26,7,20,9,19,14,21,12,23,13,22]
sol = [2,8,16,10,1,18,3,5,15,4,17,25,12,24,6,26,7,21,9,19,14,20,11,23,13,22]
sol = [2,8,16,10,1,18,3,5,15,4,19,20,7,24,6,26,9,21,14,17,12,25,11,23,13,22]
sol = [2,8,16,10,1,18,3,5,15,4,19,22,11,24,6,26,9,25,14,17,12,21,7,23,13,20]
sol = [2,8,16,10,1,18,3,5,15,4,19,26,11,25,7,23,6,20,9,17,12,22,13,24,14,21]
sol = [2,8,16,10,1,18,3,5,15,4,19,26,13,25,7,23,6,22,9,17,12,20,11,24,14,21]
sol = [2,8,16,10,1,18,3,7,21,4,17,19,9,23,5,25,12,20,11,13,6,26,15,24,14,22]
sol = [2,8,16,10,1,18,3,7,21,4,17,22,9,23,5,25,6,20,11,19,12,26,15,24,14,13]
sol = [2,8,16,10,1,18,3,7,21,4,17,22,9,23,5,25,12,20,11,13,6,26,15,24,14,19]
sol = [2,8,16,10,1,18,3,7,21,4,17,22,11,24,6,25,5,23,12,20,13,26,14,19,9,15]
sol = [2,8,16,10,1,18,3,7,21,4,17,23,11,24,6,26,14,20,9,12,5,22,13,25,15,19]
sol = [2,8,16,10,1,18,3,7,21,4,17,26,11,23,5,25,6,20,9,19,12,22,13,24,14,15]
sol = [2,8,16,10,1,18,3,7,21,4,17,26,13,23,5,25,6,22,9,19,12,20,11,24,14,15]
sol = [2,8,16,10,1,18,3,7,21,4,19,22,9,23,5,25,12,20,11,13,6,26,15,24,14,17]
sol = [2,8,16,10,1,18,3,7,21,4,19,22,11,23,5,25,12,20,9,13,6,26,17,24,14,15]
sol = [2,8,16,10,1,18,3,7,21,4,19,23,11,24,6,26,14,20,9,12,5,22,13,25,15,17]
sol = [2,8,16,10,1,18,5,3,15,4,19,21,9,25,7,23,6,20,11,17,14,24,13,22,12,26]
sol = [2,8,16,10,1,18,5,3,15,4,19,22,9,25,7,26,6,21,12,20,17,23,11,24,14,13]
sol = [2,8,16,10,1,18,5,3,15,4,19,22,11,25,7,26,6,23,12,20,17,21,9,24,14,13]
sol = [2,8,16,10,1,18,5,3,15,4,19,24,12,25,7,20,6,21,9,14,11,26,17,23,13,22]
sol = [2,8,16,10,1,18,5,3,15,4,19,26,9,25,7,23,6,20,11,17,14,24,13,22,12,21]
sol = [2,8,16,10,1,18,5,3,15,4,19,26,13,25,7,23,6,24,11,17,14,20,9,22,12,21]
sol = [2,8,16,10,1,18,7,3,21,4,17,19,9,24,6,26,11,14,5,15,12,25,20,23,13,22]
sol = [2,8,16,10,1,18,7,3,21,4,17,20,9,23,5,26,11,22,13,15,12,19,6,24,14,25]
sol = [2,8,16,10,1,18,7,3,21,4,17,20,9,23,5,26,12,22,13,14,11,19,6,25,15,24]
sol = [2,8,16,10,1,18,7,3,21,4,17,22,9,24,6,26,11,14,5,15,12,25,20,23,13,19]
sol = [2,8,16,10,1,18,7,3,21,4,17,22,11,23,5,26,14,24,13,12,9,19,6,25,15,20]
sol = [2,8,16,10,1,18,7,3,21,4,17,24,9,23,5,26,12,22,13,14,11,19,6,25,15,20]
sol = [2,8,16,10,1,18,7,3,21,4,17,25,9,23,5,26,11,22,13,15,12,19,6,24,14,20]
sol = [2,8,16,10,1,18,7,3,21,4,19,20,9,24,6,26,11,14,5,15,12,22,17,23,13,25]
sol = [2,8,16,10,1,18,7,3,21,4,19,22,9,24,6,26,11,14,5,15,12,25,20,23,13,17]
sol = [2,8,16,10,1,18,7,3,21,4,19,22,11,23,5,25,13,17,6,12,9,26,20,24,14,15]
sol = [2,8,16,10,1,18,7,3,21,4,19,22,11,24,6,26,9,23,12,17,14,25,13,15,5,20]
sol = [2,8,16,10,1,18,7,3,21,4,19,25,9,24,6,22,5,20,11,17,14,26,15,23,13,12]
sol = [2,8,16,10,1,18,7,3,21,4,19,25,9,24,6,26,11,14,5,15,12,22,17,23,13,20]
sol = [2,8,16,10,1,18,7,3,21,4,19,26,9,24,6,22,5,20,11,17,14,23,12,25,15,13]
sol = [2,8,16,10,1,18,7,3,21,4,19,26,12,24,6,22,5,23,11,17,14,20,9,25,15,13]
sol = [2,8,16,10,1,18,7,3,21,5,25,22,11,24,6,19,4,20,9,15,12,26,17,23,13,14]
sol = [2,8,16,10,1,18,7,3,21,5,25,26,11,22,4,24,9,17,6,15,12,20,14,23,13,19]
sol = [2,8,16,10,1,18,7,3,21,5,25,26,13,24,6,23,9,17,4,14,11,19,15,22,12,20]
sol = [2,8,16,10,1,18,7,3,21,5,26,17,6,22,4,24,9,20,14,15,12,25,11,23,13,19]
sol = [2,8,16,10,1,18,7,3,21,5,26,19,9,22,4,23,6,20,11,17,14,24,13,25,15,12]
sol = [2,8,16,10,1,18,7,3,21,5,26,22,9,24,6,19,4,20,11,15,12,25,14,23,13,17]
sol = [2,8,16,10,1,18,7,3,21,5,26,25,11,22,4,24,9,17,6,15,12,20,14,23,13,19]
sol = [2,8,16,10,1,19,3,5,15,4,17,20,9,26,7,24,6,23,14,18,13,25,11,22,12,21]
sol = [2,8,16,10,1,19,3,5,15,4,17,21,9,26,7,24,6,20,11,18,13,25,14,22,12,23]
sol = [2,8,16,10,1,19,3,5,15,4,17,21,9,26,7,24,6,23,14,18,13,25,11,22,12,20]
sol = [2,8,16,10,1,19,3,5,15,4,17,23,9,26,7,24,6,20,11,18,13,25,14,22,12,21]
sol = [2,8,16,10,1,19,3,5,15,4,17,25,11,26,7,24,6,20,9,18,13,23,14,22,12,21]
sol = [2,8,16,10,1,19,3,5,15,4,18,25,11,26,7,23,6,20,9,17,12,22,13,24,14,21]
sol = [2,8,16,10,1,19,3,5,15,4,18,26,13,25,6,24,7,22,9,17,12,23,14,21,11,20]
sol = [2,8,16,10,1,19,3,6,18,4,17,22,11,26,7,20,5,23,12,15,9,25,13,24,14,21]
sol = [2,8,16,10,1,19,3,7,21,4,17,18,9,24,5,26,6,23,14,20,13,25,11,22,12,15]
sol = [2,8,16,10,1,19,3,7,21,4,17,22,11,25,6,26,14,20,9,12,5,24,15,23,13,18]
sol = [2,8,16,10,1,19,3,7,21,4,18,22,11,25,6,26,14,20,9,12,5,24,15,23,13,17]
sol = [2,8,16,10,1,19,5,3,15,4,18,20,9,26,7,23,6,22,13,17,14,25,12,21,11,24]
sol = [2,8,16,10,1,19,5,3,15,4,18,21,9,26,7,23,6,20,11,17,14,24,13,22,12,25]
sol = [2,8,16,10,1,19,5,3,15,4,18,22,11,25,6,24,7,20,9,17,14,21,12,23,13,26]
sol = [2,8,16,10,1,19,5,3,15,4,18,23,11,25,6,26,9,24,13,17,14,20,7,22,12,21]
sol = [2,8,16,10,1,19,5,3,15,4,18,24,9,26,7,23,6,22,13,17,14,25,12,21,11,20]
sol = [2,8,16,10,1,19,5,3,15,4,18,24,12,26,7,23,6,25,13,17,14,22,9,21,11,20]
sol = [2,8,16,10,1,19,5,3,15,4,18,25,9,26,7,23,6,20,11,17,14,24,13,22,12,21]
sol = [2,8,16,10,1,19,5,3,15,4,18,26,11,25,6,24,7,20,9,17,14,21,12,23,13,22]
sol = [2,8,16,10,1,19,5,3,15,4,18,26,12,25,6,24,7,21,9,17,14,20,11,23,13,22]
sol = [2,8,16,10,1,19,5,3,15,4,18,26,13,25,6,23,9,20,7,14,11,24,17,22,12,21]
sol = [2,8,16,10,1,19,6,3,18,4,17,21,9,24,5,22,7,20,11,15,12,25,14,23,13,26]
sol = [2,8,16,10,1,19,6,3,18,4,17,21,9,24,5,26,12,22,13,14,11,20,7,25,15,23]
sol = [2,8,16,10,1,19,6,3,18,4,17,23,9,24,5,26,12,22,13,14,11,20,7,25,15,21]
sol = [2,8,16,10,1,19,6,3,18,4,17,26,9,24,5,22,7,20,11,15,12,25,14,23,13,21]
sol = [2,8,16,10,1,19,6,3,18,4,17,26,13,24,5,23,11,20,7,12,9,21,14,25,15,22]
sol = [2,8,16,10,1,19,6,3,18,5,25,15,7,23,4,26,9,20,13,17,14,24,11,22,12,21]
sol = [2,8,16,10,1,19,6,3,18,5,25,17,7,23,4,26,11,20,13,15,12,22,9,24,14,21]
sol = [2,8,16,10,1,19,6,3,18,5,25,21,9,23,4,24,7,20,11,17,14,26,15,22,12,13]
sol = [2,8,16,10,1,19,6,3,18,5,25,21,9,23,4,26,11,22,13,15,12,20,7,24,14,17]
sol = [2,8,16,10,1,19,6,3,18,5,25,22,11,26,7,21,4,20,9,17,14,24,15,23,13,12]
sol = [2,8,16,10,1,19,6,3,18,5,25,23,9,26,7,21,4,20,11,17,14,24,13,22,12,15]
sol = [2,8,16,10,1,19,6,3,18,5,25,23,11,26,7,21,4,20,9,17,14,24,15,22,12,13]
sol = [2,8,16,10,1,19,6,3,18,5,26,20,9,23,4,24,7,22,13,17,14,25,12,21,11,15]
sol = [2,8,16,10,1,19,6,3,18,5,26,22,11,23,4,24,7,20,9,17,14,21,12,25,15,13]
sol = [2,8,16,10,1,19,7,3,21,4,17,18,9,25,6,26,12,24,15,14,11,20,5,23,13,22]
sol = [2,8,16,10,1,19,7,3,21,4,17,20,9,25,6,26,11,22,13,15,12,18,5,24,14,23]
sol = [2,8,16,10,1,19,7,3,21,4,17,22,9,25,6,26,12,24,15,14,11,20,5,23,13,18]
sol = [2,8,16,10,1,19,7,3,21,4,17,23,9,25,6,26,11,22,13,15,12,18,5,24,14,20]
sol = [2,8,16,10,1,19,7,3,21,4,17,26,9,25,6,23,5,20,11,18,15,24,13,22,12,14]
sol = [2,8,16,10,1,19,7,3,21,4,17,26,11,25,6,23,5,20,9,18,15,22,13,24,14,12]
sol = [2,8,16,10,1,19,7,3,21,4,17,26,13,25,6,23,5,22,9,18,15,20,11,24,14,12]
sol = [2,8,16,10,1,19,7,3,21,4,17,26,13,25,6,23,5,24,11,18,15,20,9,22,12,14]
sol = [2,8,16,10,1,19,7,3,21,4,17,26,13,25,6,23,9,18,5,14,11,20,15,22,12,24]
sol = [2,8,16,10,1,19,7,3,21,4,17,26,13,25,6,23,11,18,5,12,9,20,15,24,14,22]
sol = [2,8,16,10,1,19,7,3,21,4,18,20,9,25,6,22,5,24,15,17,14,26,11,23,13,12]
sol = [2,8,16,10,1,19,7,3,21,4,18,20,9,25,6,26,11,14,5,15,12,22,17,23,13,24]
sol = [2,8,16,10,1,19,7,3,21,4,18,22,9,25,6,26,12,24,15,14,11,20,5,23,13,17]
sol = [2,8,16,10,1,19,7,3,21,4,18,24,9,25,6,22,5,20,11,17,14,26,15,23,13,12]
sol = [2,8,16,10,1,19,7,3,21,4,18,24,9,25,6,26,11,14,5,15,12,22,17,23,13,20]
sol = [2,8,16,10,1,19,7,3,21,4,18,25,9,24,5,23,6,20,11,17,14,26,15,22,12,13]
sol = [2,8,16,10,1,19,7,3,21,4,18,26,11,24,5,23,6,20,9,17,14,22,13,25,15,12]
sol = [2,8,16,10,1,19,7,3,21,4,18,26,11,25,6,22,5,20,9,17,14,24,15,23,13,12]
sol = [2,8,16,10,1,19,7,3,21,4,18,26,13,24,5,23,6,22,9,17,14,20,11,25,15,12]
sol = [2,8,16,11,1,12,3,6,18,4,17,20,7,22,10,24,5,21,14,19,13,23,9,26,15,25]
sol = [2,8,16,11,1,12,3,6,18,4,17,20,9,19,7,26,5,22,13,21,15,23,10,25,14,24]
sol = [2,8,16,11,1,12,3,6,18,4,17,20,9,22,10,24,5,23,14,19,13,21,7,26,15,25]
sol = [2,8,16,11,1,12,3,6,18,4,17,20,10,19,7,26,5,23,13,21,15,22,9,25,14,24]
sol = [2,8,16,11,1,12,3,6,18,4,17,21,9,19,7,25,5,22,13,20,14,23,10,26,15,24]
sol = [2,8,16,11,1,12,3,6,18,4,17,21,9,22,10,26,7,24,15,19,13,20,5,25,14,23]
sol = [2,8,16,11,1,12,3,6,18,4,17,21,10,19,7,25,5,23,13,20,14,22,9,26,15,24]
sol = [2,8,16,11,1,12,3,6,18,4,17,21,10,26,14,24,5,25,15,19,13,22,7,20,9,23]
sol = [2,8,16,11,1,12,3,6,18,4,17,23,9,22,10,26,7,24,15,19,13,20,5,25,14,21]
sol = [2,8,16,11,1,12,3,6,18,4,17,23,10,26,14,24,5,25,15,19,13,22,7,20,9,21]
sol = [2,8,16,11,1,12,3,6,18,4,17,24,9,19,7,25,5,22,13,20,14,23,10,26,15,21]
sol = [2,8,16,11,1,12,3,6,18,4,17,24,9,19,7,26,5,22,13,21,15,23,10,25,14,20]
sol = [2,8,16,11,1,12,3,6,18,4,17,24,10,19,7,25,5,23,13,20,14,22,9,26,15,21]
sol = [2,8,16,11,1,12,3,6,18,4,17,24,10,19,7,26,5,23,13,21,15,22,9,25,14,20]
sol = [2,8,16,11,1,12,3,6,18,4,17,25,9,22,10,24,5,23,14,19,13,21,7,26,15,20]
sol = [2,8,16,11,1,12,3,6,18,4,17,26,13,19,7,25,5,22,9,20,14,24,15,21,10,23]
sol = [2,8,16,11,1,12,3,6,18,4,19,23,10,21,9,25,5,17,7,20,14,22,15,24,13,26]
sol = [2,8,16,11,1,12,3,6,18,4,19,26,10,21,9,25,5,17,7,20,14,22,15,24,13,23]
sol = [2,8,16,11,1,12,3,6,18,5,25,17,7,26,14,23,4,22,15,19,13,24,9,21,10,20]
sol = [2,8,16,11,1,12,3,6,18,5,25,19,7,21,9,24,4,17,10,20,14,23,13,26,15,22]
sol = [2,8,16,11,1,12,3,6,18,5,25,20,7,21,9,23,4,17,10,19,13,24,14,26,15,22]
sol = [2,8,16,11,1,12,3,6,18,5,25,20,7,26,14,23,4,22,15,19,13,24,9,21,10,17]
sol = [2,8,16,11,1,12,3,6,18,5,25,20,9,26,14,23,4,24,15,19,13,22,7,21,10,17]
sol = [2,8,16,11,1,12,3,6,18,5,25,21,9,19,7,24,4,22,13,20,14,23,10,26,15,17]
sol = [2,8,16,11,1,12,3,6,18,5,25,21,10,19,7,24,4,23,13,20,14,22,9,26,15,17]
sol = [2,8,16,11,1,12,3,6,18,5,25,21,10,26,14,23,4,17,7,19,13,22,15,20,9,24]
sol = [2,8,16,11,1,12,3,6,18,5,25,24,10,26,14,23,4,17,7,19,13,22,15,20,9,21]
sol = [2,8,16,11,1,12,3,6,18,5,26,20,10,21,9,23,4,17,7,19,13,22,15,25,14,24]
sol = [2,8,16,11,1,12,3,6,18,5,26,24,10,21,9,23,4,17,7,19,13,22,15,25,14,20]
sol = [2,8,16,11,1,12,3,7,21,4,17,19,9,18,6,25,5,23,14,20,13,24,10,26,15,22]
sol = [2,8,16,11,1,12,3,7,21,4,17,22,9,18,6,25,5,19,10,20,13,24,14,26,15,23]
sol = [2,8,16,11,1,12,3,7,21,4,17,22,9,18,6,25,5,23,14,20,13,24,10,26,15,19]
sol = [2,8,16,11,1,12,3,7,21,4,17,22,10,18,6,25,5,19,9,20,13,23,14,26,15,24]
sol = [2,8,16,11,1,12,3,7,21,4,17,22,10,18,6,25,5,24,14,20,13,23,9,26,15,19]
sol = [2,8,16,11,1,12,3,7,21,4,17,23,9,18,6,25,5,19,10,20,13,24,14,26,15,22]
sol = [2,8,16,11,1,12,3,7,21,4,17,24,10,18,6,25,5,19,9,20,13,23,14,26,15,22]
sol = [2,8,16,11,1,12,3,7,21,4,18,19,9,25,13,22,5,23,14,17,10,20,6,26,15,24]
sol = [2,8,16,11,1,12,3,7,21,4,18,20,9,25,13,23,6,14,5,17,10,24,19,26,15,22]
sol = [2,8,16,11,1,12,3,7,21,4,18,20,9,26,14,22,5,15,6,17,10,25,19,24,13,23]
sol = [2,8,16,11,1,12,3,7,21,4,18,22,9,25,13,23,6,14,5,17,10,24,19,26,15,20]
sol = [2,8,16,11,1,12,3,7,21,4,18,22,10,17,5,26,6,19,9,20,13,24,15,25,14,23]
sol = [2,8,16,11,1,12,3,7,21,4,18,22,10,26,14,25,5,19,9,20,13,24,15,17,6,23]
sol = [2,8,16,11,1,12,3,7,21,4,18,23,9,26,14,22,5,15,6,17,10,25,19,24,13,20]
sol = [2,8,16,11,1,12,3,7,21,4,18,23,10,17,5,26,6,19,9,20,13,24,15,25,14,22]
sol = [2,8,16,11,1,12,3,7,21,4,18,23,10,26,14,25,5,19,9,20,13,24,15,17,6,22]
sol = [2,8,16,11,1,12,3,7,21,4,18,24,9,25,13,22,5,23,14,17,10,20,6,26,15,19]
sol = [2,8,16,11,1,12,3,7,21,4,19,18,9,25,13,22,5,23,14,17,10,20,6,26,15,24]
sol = [2,8,16,11,1,12,3,7,21,4,19,22,9,18,6,25,5,23,14,20,13,24,10,26,15,17]
sol = [2,8,16,11,1,12,3,7,21,4,19,22,10,18,6,25,5,24,14,20,13,23,9,26,15,17]
sol = [2,8,16,11,1,12,3,7,21,4,19,24,9,25,13,22,5,23,14,17,10,20,6,26,15,18]
sol = [2,8,16,11,1,12,3,7,21,5,25,20,10,18,6,26,4,19,9,22,15,23,14,24,13,17]
sol = [2,8,16,11,1,12,3,7,21,5,25,22,10,18,6,24,4,19,9,20,13,23,14,26,15,17]
sol = [2,8,16,11,1,12,3,7,21,5,26,18,9,22,10,24,4,15,6,20,13,23,17,25,14,19]
sol = [2,8,16,11,1,12,3,7,21,5,26,19,9,22,10,24,4,15,6,20,13,23,17,25,14,18]
sol = [2,8,16,11,1,12,5,3,15,4,18,19,7,22,10,26,6,21,14,20,17,23,9,24,13,25]
sol = [2,8,16,11,1,12,5,3,15,4,18,19,9,22,10,26,6,23,14,20,17,21,7,24,13,25]
sol = [2,8,16,11,1,12,5,3,15,4,18,21,9,19,7,26,6,22,13,20,17,23,10,25,14,24]
sol = [2,8,16,11,1,12,5,3,15,4,18,21,10,19,7,26,6,23,13,20,17,22,9,25,14,24]
sol = [2,8,16,11,1,12,5,3,15,4,18,24,9,19,7,26,6,22,13,20,17,23,10,25,14,21]
sol = [2,8,16,11,1,12,5,3,15,4,18,24,10,19,7,26,6,23,13,20,17,22,9,25,14,21]
sol = [2,8,16,11,1,12,5,3,15,4,18,25,9,22,10,26,6,23,14,20,17,21,7,24,13,19]
sol = [2,8,16,11,1,12,5,3,15,4,19,18,7,22,10,26,6,21,14,20,17,23,9,24,13,25]
sol = [2,8,16,11,1,12,5,3,15,4,19,18,9,22,10,26,6,23,14,20,17,21,7,24,13,25]
sol = [2,8,16,11,1,12,5,3,15,4,19,21,9,25,13,26,6,23,14,20,17,24,10,18,7,22]
sol = [2,8,16,11,1,12,5,3,15,4,19,21,10,25,13,26,6,24,14,20,17,23,9,18,7,22]
sol = [2,8,16,11,1,12,5,3,15,4,19,22,9,25,13,26,6,23,14,20,17,24,10,18,7,21]
sol = [2,8,16,11,1,12,5,3,15,4,19,22,10,25,13,26,6,24,14,20,17,23,9,18,7,21]
sol = [2,8,16,11,1,12,5,3,15,4,19,25,9,22,10,26,6,23,14,20,17,21,7,24,13,18]
sol = [2,8,16,11,1,12,6,3,18,4,19,15,7,22,10,25,5,21,14,20,17,23,9,24,13,26]
sol = [2,8,16,11,1,12,6,3,18,4,19,22,10,25,13,24,7,15,5,17,14,26,21,20,9,23]
sol = [2,8,16,11,1,12,6,3,18,4,19,23,9,26,14,25,5,24,15,20,17,22,7,21,10,13]
sol = [2,8,16,11,1,12,6,3,18,4,19,23,10,25,13,24,7,15,5,17,14,26,21,20,9,22]
sol = [2,8,16,11,1,12,6,3,18,4,19,24,9,22,10,25,5,23,14,20,17,21,7,26,15,13]
sol = [2,8,16,11,1,12,6,3,18,4,19,24,10,21,9,22,5,23,13,17,14,20,7,26,15,25]
sol = [2,8,16,11,1,12,6,3,18,4,19,25,10,21,9,22,5,23,13,17,14,20,7,26,15,24]
sol = [2,8,16,11,1,12,6,3,18,4,19,26,9,22,10,25,5,23,14,20,17,21,7,24,13,15]
sol = [2,8,16,11,1,12,6,3,18,5,25,19,7,22,10,24,4,21,14,20,17,23,9,26,15,13]
sol = [2,8,16,11,1,12,6,3,18,5,25,19,9,22,10,24,4,23,14,20,17,21,7,26,15,13]
sol = [2,8,16,11,1,12,6,3,18,5,25,20,9,19,7,21,4,22,13,17,14,23,10,26,15,24]
sol = [2,8,16,11,1,12,6,3,18,5,25,20,9,22,10,24,7,13,4,17,14,23,19,26,15,21]
sol = [2,8,16,11,1,12,6,3,18,5,25,20,10,19,7,21,4,23,13,17,14,22,9,26,15,24]
sol = [2,8,16,11,1,12,6,3,18,5,25,21,9,19,7,24,4,22,13,20,17,23,10,26,15,14]
